show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,content_age
s5242,Movie,Ghost Patrol,Karen J. Lloyd,"Scott McNeil, Vincent Tong, Travis Turner, Shannon Chan-Kent, Lili Beaudoin",Canada,2017-10-01,2016,TV-Y7,47 min,Comedies,Two kids and their pet dog (aka the Ghost Patrol) get a call about an old manor and soon find they are investigating their first real haunted house.,2017.0,10.0,9.0
s3289,TV Show,Chief of Staff,Unknown,"Lee Jung-jae, Shin Mina, Lee Elijah, Kim Dong-jun, Jung Jin-young, Kim Kap-soo, Jung Woong-in, Im Won-hee, Kim Hong-pa",South Korea,2019-11-12,2019,TV-14,2 Seasons,International TV Shows,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",2019.0,11.0,7.0
s3289,TV Show,Chief of Staff,Unknown,"Lee Jung-jae, Shin Mina, Lee Elijah, Kim Dong-jun, Jung Jin-young, Kim Kap-soo, Jung Woong-in, Im Won-hee, Kim Hong-pa",South Korea,2019-11-12,2019,TV-14,2 Seasons,Korean TV Shows,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",2019.0,11.0,7.0
s3289,TV Show,Chief of Staff,Unknown,"Lee Jung-jae, Shin Mina, Lee Elijah, Kim Dong-jun, Jung Jin-young, Kim Kap-soo, Jung Woong-in, Im Won-hee, Kim Hong-pa",South Korea,2019-11-12,2019,TV-14,2 Seasons,TV Dramas,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",2019.0,11.0,7.0
s4199,Movie,All of You,Dan Villegas,"Jennylyn Mercado, Derek Ramsay, Yayo Aguila, Kean Cipriano, Nico Antonio, Enzo Marcos, Via Antonio, Hannah Ladesma",Philippines,2019-01-11,2017,TV-MA,104 min,Comedies,"Two strangers meet on a dating app and experience instant chemistry, but their relationship unravels as jarring differences catch up to them.",2019.0,1.0,7.0
s4199,Movie,All of You,Dan Villegas,"Jennylyn Mercado, Derek Ramsay, Yayo Aguila, Kean Cipriano, Nico Antonio, Enzo Marcos, Via Antonio, Hannah Ladesma",Philippines,2019-01-11,2017,TV-MA,104 min,Dramas,"Two strangers meet on a dating app and experience instant chemistry, but their relationship unravels as jarring differences catch up to them.",2019.0,1.0,7.0
s4199,Movie,All of You,Dan Villegas,"Jennylyn Mercado, Derek Ramsay, Yayo Aguila, Kean Cipriano, Nico Antonio, Enzo Marcos, Via Antonio, Hannah Ladesma",Philippines,2019-01-11,2017,TV-MA,104 min,International Movies,"Two strangers meet on a dating app and experience instant chemistry, but their relationship unravels as jarring differences catch up to them.",2019.0,1.0,7.0
s2442,Movie,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed",Saudi Arabia,2020-06-02,2006,TV-PG,95 min,Comedies,"Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition.",2020.0,6.0,6.0
s2442,Movie,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed",Saudi Arabia,2020-06-02,2006,TV-PG,95 min,Dramas,"Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition.",2020.0,6.0,6.0
s2442,Movie,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed",Saudi Arabia,2020-06-02,2006,TV-PG,95 min,International Movies,"Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition.",2020.0,6.0,6.0
s2442,Movie,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed",United Arab Emirates,2020-06-02,2006,TV-PG,95 min,Comedies,"Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition.",2020.0,6.0,6.0
s2442,Movie,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed",United Arab Emirates,2020-06-02,2006,TV-PG,95 min,Dramas,"Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition.",2020.0,6.0,6.0
s2442,Movie,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed",United Arab Emirates,2020-06-02,2006,TV-PG,95 min,International Movies,"Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition.",2020.0,6.0,6.0
s4126,TV Show,The Last of the Schmucks,Unknown,"Chico, Ahmed Mekky, Hesham Maged, Bayoumi Fouad, Dina El-Sherbiny",Egypt,2019-02-07,2017,TV-MA,1 Season,International TV Shows,"The year is 2041 and a dispute between a man and his wife has set the human race back. In this battle of the sexes, the primitive life isn't so simple.",2019.0,2.0,7.0
s4126,TV Show,The Last of the Schmucks,Unknown,"Chico, Ahmed Mekky, Hesham Maged, Bayoumi Fouad, Dina El-Sherbiny",Egypt,2019-02-07,2017,TV-MA,1 Season,TV Comedies,"The year is 2041 and a dispute between a man and his wife has set the human race back. In this battle of the sexes, the primitive life isn't so simple.",2019.0,2.0,7.0
s2958,Movie,Hum Aapke Hain Koun,Sooraj R. Barjatya,"Madhuri Dixit, Salman Khan, Mohnish Bahl, Renuka Shahane, Anupam Kher, Reema Lagoo, Alok Nath, Bindu",India,2020-02-01,1994,TV-14,193 min,Classic Movies,"Although Nisha falls for Prem, she agrees to marry his older brother for the good of their families. But fate may have other plans for the lovebirds.",2020.0,2.0,6.0
s2958,Movie,Hum Aapke Hain Koun,Sooraj R. Barjatya,"Madhuri Dixit, Salman Khan, Mohnish Bahl, Renuka Shahane, Anupam Kher, Reema Lagoo, Alok Nath, Bindu",India,2020-02-01,1994,TV-14,193 min,Dramas,"Although Nisha falls for Prem, she agrees to marry his older brother for the good of their families. But fate may have other plans for the lovebirds.",2020.0,2.0,6.0
s2958,Movie,Hum Aapke Hain Koun,Sooraj R. Barjatya,"Madhuri Dixit, Salman Khan, Mohnish Bahl, Renuka Shahane, Anupam Kher, Reema Lagoo, Alok Nath, Bindu",India,2020-02-01,1994,TV-14,193 min,International Movies,"Although Nisha falls for Prem, she agrees to marry his older brother for the good of their families. But fate may have other plans for the lovebirds.",2020.0,2.0,6.0
s5943,Movie,A Stoning in Fulham County,Larry Elikann,"Ken Olin, Jill Eikenberry, Maureen Mueller, Gregg Henry, Nicholas Pryor, Noble Willingham, Peter Michael Goetz, Ron Perlman, Theodore Bikel, Olivia Burnette, Bill Allen, Brad Pitt",United States,2011-10-01,1988,TV-14,95 min,Dramas,"After reckless teens kill an Amish child, a prosecutor attempts to bring the youths to justice despite the condemnation he faces from the community.",2011.0,10.0,15.0
s4111,Movie,The Breaker Upperers,"Jackie van Beek, Madeleine Sami","Madeleine Sami, Jackie van Beek, James Rolleston, Celia Pacquola, Ana Scotney, Rima Te Wiata, Carl Bland, Brett O'Gorman, Cohen Holloway, Jemaine Clement",New Zealand,2019-02-15,2018,TV-MA,82 min,Comedies,"For the right price, BFFs Jen and Mel will ruthlessly end any romance. But when one of them grows a conscience, their friendship begins to unravel.",2019.0,2.0,7.0
s4111,Movie,The Breaker Upperers,"Jackie van Beek, Madeleine Sami","Madeleine Sami, Jackie van Beek, James Rolleston, Celia Pacquola, Ana Scotney, Rima Te Wiata, Carl Bland, Brett O'Gorman, Cohen Holloway, Jemaine Clement",New Zealand,2019-02-15,2018,TV-MA,82 min,Independent Movies,"For the right price, BFFs Jen and Mel will ruthlessly end any romance. But when one of them grows a conscience, their friendship begins to unravel.",2019.0,2.0,7.0
s4111,Movie,The Breaker Upperers,"Jackie van Beek, Madeleine Sami","Madeleine Sami, Jackie van Beek, James Rolleston, Celia Pacquola, Ana Scotney, Rima Te Wiata, Carl Bland, Brett O'Gorman, Cohen Holloway, Jemaine Clement",New Zealand,2019-02-15,2018,TV-MA,82 min,International Movies,"For the right price, BFFs Jen and Mel will ruthlessly end any romance. But when one of them grows a conscience, their friendship begins to unravel.",2019.0,2.0,7.0
s5104,TV Show,La Mante,Unknown,"Carole Bouquet, Fred Testot, Pascal Demolon, Manon Azem, Frédérique Bel, Élodie Navarre, Jacques Weber",France,2017-12-29,2017,TV-MA,1 Season,Crime TV Shows,"Decades after her capture, a serial killer offers to help solve a string of copycat murders – but only if her son, now a cop, will work by her side.",2017.0,12.0,9.0
s5104,TV Show,La Mante,Unknown,"Carole Bouquet, Fred Testot, Pascal Demolon, Manon Azem, Frédérique Bel, Élodie Navarre, Jacques Weber",France,2017-12-29,2017,TV-MA,1 Season,International TV Shows,"Decades after her capture, a serial killer offers to help solve a string of copycat murders – but only if her son, now a cop, will work by her side.",2017.0,12.0,9.0
s5104,TV Show,La Mante,Unknown,"Carole Bouquet, Fred Testot, Pascal Demolon, Manon Azem, Frédérique Bel, Élodie Navarre, Jacques Weber",France,2017-12-29,2017,TV-MA,1 Season,TV Dramas,"Decades after her capture, a serial killer offers to help solve a string of copycat murders – but only if her son, now a cop, will work by her side.",2017.0,12.0,9.0
s8114,Movie,Suckseed,Chayanop Boonprakob,"Jirayu La-ongmanee, Pachara Chirathivat, Nattasha Nauljam, Thawat Pornrattanaprasert",Thailand,2018-09-05,2011,TV-MA,130 min,Comedies,"When his boyhood crush Ern returns, Ped forms a band with his friend to impress her. Romantic rivalries bloom after the talented Ern joins the group.",2018.0,9.0,8.0
s8114,Movie,Suckseed,Chayanop Boonprakob,"Jirayu La-ongmanee, Pachara Chirathivat, Nattasha Nauljam, Thawat Pornrattanaprasert",Thailand,2018-09-05,2011,TV-MA,130 min,International Movies,"When his boyhood crush Ern returns, Ped forms a band with his friend to impress her. Romantic rivalries bloom after the talented Ern joins the group.",2018.0,9.0,8.0
s8114,Movie,Suckseed,Chayanop Boonprakob,"Jirayu La-ongmanee, Pachara Chirathivat, Nattasha Nauljam, Thawat Pornrattanaprasert",Thailand,2018-09-05,2011,TV-MA,130 min,Music & Musicals,"When his boyhood crush Ern returns, Ped forms a band with his friend to impress her. Romantic rivalries bloom after the talented Ern joins the group.",2018.0,9.0,8.0
s6977,TV Show,History's Greatest Hoaxes,Unknown,Not Available,Australia,2019-07-12,2016,TV-PG,1 Season,British TV Shows,"Using previously unseen footage, this documentary series offers new insights into some of the biggest scams and forgeries in human history.",2019.0,7.0,7.0
s6977,TV Show,History's Greatest Hoaxes,Unknown,Not Available,Australia,2019-07-12,2016,TV-PG,1 Season,Docuseries,"Using previously unseen footage, this documentary series offers new insights into some of the biggest scams and forgeries in human history.",2019.0,7.0,7.0
s3078,Movie,Aaviri,Ravi Babu,"Ravi Babu, Neha Chauhan, Sri Muktha, Bharani Shankar, Mukhtar Khan, Priya",India,2019-12-31,2019,TV-14,110 min,Horror Movies,"After losing their first child in an accident, a couple moves to a palatial home, where their young daughter comes under the spell of an eerie spirit.",2019.0,12.0,7.0
s3078,Movie,Aaviri,Ravi Babu,"Ravi Babu, Neha Chauhan, Sri Muktha, Bharani Shankar, Mukhtar Khan, Priya",India,2019-12-31,2019,TV-14,110 min,International Movies,"After losing their first child in an accident, a couple moves to a palatial home, where their young daughter comes under the spell of an eerie spirit.",2019.0,12.0,7.0
s3078,Movie,Aaviri,Ravi Babu,"Ravi Babu, Neha Chauhan, Sri Muktha, Bharani Shankar, Mukhtar Khan, Priya",India,2019-12-31,2019,TV-14,110 min,Thrillers,"After losing their first child in an accident, a couple moves to a palatial home, where their young daughter comes under the spell of an eerie spirit.",2019.0,12.0,7.0
s8335,TV Show,The Great Train Robbery,Unknown,"Luke Evans, Jim Broadbent, Paul Anderson, Martin Compston, Neil Maskell, Jack Roth, George Costigan, Robert Glenister, Nick Moran, Tim Pigott-Smith, James Fox, James Wilby, Jack Gordon, Nicholas Murchie, Del Synnott, Richard Hope, John Salthouse",United Kingdom,2017-03-31,2013,NR,1 Season,British TV Shows,"This two-part tale delivers the true story of the Great Train Robbery of 1963, the biggest one in England's history.",2017.0,3.0,9.0
s8335,TV Show,The Great Train Robbery,Unknown,"Luke Evans, Jim Broadbent, Paul Anderson, Martin Compston, Neil Maskell, Jack Roth, George Costigan, Robert Glenister, Nick Moran, Tim Pigott-Smith, James Fox, James Wilby, Jack Gordon, Nicholas Murchie, Del Synnott, Richard Hope, John Salthouse",United Kingdom,2017-03-31,2013,NR,1 Season,Crime TV Shows,"This two-part tale delivers the true story of the Great Train Robbery of 1963, the biggest one in England's history.",2017.0,3.0,9.0
s8335,TV Show,The Great Train Robbery,Unknown,"Luke Evans, Jim Broadbent, Paul Anderson, Martin Compston, Neil Maskell, Jack Roth, George Costigan, Robert Glenister, Nick Moran, Tim Pigott-Smith, James Fox, James Wilby, Jack Gordon, Nicholas Murchie, Del Synnott, Richard Hope, John Salthouse",United Kingdom,2017-03-31,2013,NR,1 Season,International TV Shows,"This two-part tale delivers the true story of the Great Train Robbery of 1963, the biggest one in England's history.",2017.0,3.0,9.0
s5479,Movie,Laerte-se,"Lygia Barbosa da Silva, Eliane Brum",Laerte Coutinho,Brazil,2017-05-19,2017,TV-MA,101 min,Documentaries,"After living as a man for nearly 60 years, Laerte Coutinho, one of Brazil's most brilliant cartoonists, introduces herself to the world as a woman.",2017.0,5.0,9.0
s5479,Movie,Laerte-se,"Lygia Barbosa da Silva, Eliane Brum",Laerte Coutinho,Brazil,2017-05-19,2017,TV-MA,101 min,International Movies,"After living as a man for nearly 60 years, Laerte Coutinho, one of Brazil's most brilliant cartoonists, introduces herself to the world as a woman.",2017.0,5.0,9.0
s5479,Movie,Laerte-se,"Lygia Barbosa da Silva, Eliane Brum",Laerte Coutinho,Brazil,2017-05-19,2017,TV-MA,101 min,LGBTQ Movies,"After living as a man for nearly 60 years, Laerte Coutinho, one of Brazil's most brilliant cartoonists, introduces herself to the world as a woman.",2017.0,5.0,9.0
s4631,Movie,Quincy,"Rashida Jones, Alan Hicks",Quincy Jones,United States,2018-09-21,2018,TV-MA,124 min,Documentaries,"This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career.",2018.0,9.0,8.0
s4631,Movie,Quincy,"Rashida Jones, Alan Hicks",Quincy Jones,United States,2018-09-21,2018,TV-MA,124 min,Music & Musicals,"This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career.",2018.0,9.0,8.0
s1560,TV Show,The Mess You Leave Behind,Unknown,"Inma Cuesta, Bárbara Lennie, Tamar Novas, Arón Piper, Roberto Enríquez, Roque Ruíz, Isabel Garrido, Fede Pérez, Alfonso Agra, Susana Dans, Xavier Estévez, Xosé Antonio Touriñán, María Tasende, Camila Bossa, María Costas, Abril Zamora, Chelo Falcón, Ana Santos, Mela Casal, César Cambeiro",Spain,2020-12-11,2020,TV-MA,1 Season,International TV Shows,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before... and begins fearing for her own life.,2020.0,12.0,6.0
s1560,TV Show,The Mess You Leave Behind,Unknown,"Inma Cuesta, Bárbara Lennie, Tamar Novas, Arón Piper, Roberto Enríquez, Roque Ruíz, Isabel Garrido, Fede Pérez, Alfonso Agra, Susana Dans, Xavier Estévez, Xosé Antonio Touriñán, María Tasende, Camila Bossa, María Costas, Abril Zamora, Chelo Falcón, Ana Santos, Mela Casal, César Cambeiro",Spain,2020-12-11,2020,TV-MA,1 Season,Spanish-Language TV Shows,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before... and begins fearing for her own life.,2020.0,12.0,6.0
s1560,TV Show,The Mess You Leave Behind,Unknown,"Inma Cuesta, Bárbara Lennie, Tamar Novas, Arón Piper, Roberto Enríquez, Roque Ruíz, Isabel Garrido, Fede Pérez, Alfonso Agra, Susana Dans, Xavier Estévez, Xosé Antonio Touriñán, María Tasende, Camila Bossa, María Costas, Abril Zamora, Chelo Falcón, Ana Santos, Mela Casal, César Cambeiro",Spain,2020-12-11,2020,TV-MA,1 Season,TV Dramas,A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before... and begins fearing for her own life.,2020.0,12.0,6.0
s719,Movie,Life of Crime,Daniel Schechter,"Jennifer Aniston, Mos Def, Isla Fisher, Will Forte, Mark Boone Junior, Tim Robbins, John Hawkes, Clea Lewis, Charlie Tahan, Kevin Corrigan",United States,2021-06-15,2013,R,101 min,Comedies,"After two small-time crooks kidnap and ransom a rich businessman's wife, they discover a flaw in their plan: Her cheating husband doesn't want her back.",2021.0,6.0,5.0
s719,Movie,Life of Crime,Daniel Schechter,"Jennifer Aniston, Mos Def, Isla Fisher, Will Forte, Mark Boone Junior, Tim Robbins, John Hawkes, Clea Lewis, Charlie Tahan, Kevin Corrigan",United States,2021-06-15,2013,R,101 min,Independent Movies,"After two small-time crooks kidnap and ransom a rich businessman's wife, they discover a flaw in their plan: Her cheating husband doesn't want her back.",2021.0,6.0,5.0
s8095,TV Show,Stone Age,Unknown,"Samantha Moon, Nancy Kim, Jacqueline Youn, Mike Yantzi, Anna Paik, Matt Anipen, Josh Schwartzentruber",South Korea,2019-07-01,2017,TV-Y7,1 Season,Kids' TV,"Woody sets out to become the Stone Age's best animal trainer with a little help from his faithful pet dinosaur, Moga.",2019.0,7.0,7.0
s8095,TV Show,Stone Age,Unknown,"Samantha Moon, Nancy Kim, Jacqueline Youn, Mike Yantzi, Anna Paik, Matt Anipen, Josh Schwartzentruber",South Korea,2019-07-01,2017,TV-Y7,1 Season,Korean TV Shows,"Woody sets out to become the Stone Age's best animal trainer with a little help from his faithful pet dinosaur, Moga.",2019.0,7.0,7.0
s3979,Movie,Oversize Cops,"Chanon Yingyong, Phuwanit Pholdee","Sarun Cinsuvapala, Pramote Pathan, Suphachai Subprasert, Somyos Matures, Supavitch Nepremwattana, Nachjaree Horvejkul, Jatupone Chompoonich, Chertsak Pratumseesakhon",Thailand,2019-03-23,2017,TV-MA,100 min,Action & Adventure,"While investigating a bank robbery, a squad of overweight police officers undergoes rigorous training to shed pounds.",2019.0,3.0,7.0
s3979,Movie,Oversize Cops,"Chanon Yingyong, Phuwanit Pholdee","Sarun Cinsuvapala, Pramote Pathan, Suphachai Subprasert, Somyos Matures, Supavitch Nepremwattana, Nachjaree Horvejkul, Jatupone Chompoonich, Chertsak Pratumseesakhon",Thailand,2019-03-23,2017,TV-MA,100 min,Comedies,"While investigating a bank robbery, a squad of overweight police officers undergoes rigorous training to shed pounds.",2019.0,3.0,7.0
s3979,Movie,Oversize Cops,"Chanon Yingyong, Phuwanit Pholdee","Sarun Cinsuvapala, Pramote Pathan, Suphachai Subprasert, Somyos Matures, Supavitch Nepremwattana, Nachjaree Horvejkul, Jatupone Chompoonich, Chertsak Pratumseesakhon",Thailand,2019-03-23,2017,TV-MA,100 min,International Movies,"While investigating a bank robbery, a squad of overweight police officers undergoes rigorous training to shed pounds.",2019.0,3.0,7.0
s4608,Movie,Theeya Velai Seyyanum Kumaru,Sundar C.,"Siddarth, Santhanam, Hansika Motwani, Ganesh Venkatraman, RJ Balaji, Bosskey, Manobala, Chitra Lakshmanan",India,2018-10-01,2013,TV-PG,132 min,Comedies,"When shy Kumar gets stuck on the losing end of a love triangle, the Love Doctor, Mokia, has a strategy for Kumar to win the love of his life.",2018.0,10.0,8.0
s4608,Movie,Theeya Velai Seyyanum Kumaru,Sundar C.,"Siddarth, Santhanam, Hansika Motwani, Ganesh Venkatraman, RJ Balaji, Bosskey, Manobala, Chitra Lakshmanan",India,2018-10-01,2013,TV-PG,132 min,International Movies,"When shy Kumar gets stuck on the losing end of a love triangle, the Love Doctor, Mokia, has a strategy for Kumar to win the love of his life.",2018.0,10.0,8.0
s4608,Movie,Theeya Velai Seyyanum Kumaru,Sundar C.,"Siddarth, Santhanam, Hansika Motwani, Ganesh Venkatraman, RJ Balaji, Bosskey, Manobala, Chitra Lakshmanan",India,2018-10-01,2013,TV-PG,132 min,Music & Musicals,"When shy Kumar gets stuck on the losing end of a love triangle, the Love Doctor, Mokia, has a strategy for Kumar to win the love of his life.",2018.0,10.0,8.0
s5423,TV Show,Pac-Man and the Ghostly Adventures,Unknown,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",United States,2017-06-20,2014,TV-Y7,2 Seasons,Kids' TV,Teenage Pac and his loyal crew face the ups and downs of adolescence while protecting Pac-World from a ghostly army led by the evil Betrayus.,2017.0,6.0,9.0
s5423,TV Show,Pac-Man and the Ghostly Adventures,Unknown,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",United States,2017-06-20,2014,TV-Y7,2 Seasons,TV Comedies,Teenage Pac and his loyal crew face the ups and downs of adolescence while protecting Pac-World from a ghostly army led by the evil Betrayus.,2017.0,6.0,9.0
s5423,TV Show,Pac-Man and the Ghostly Adventures,Unknown,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",Japan,2017-06-20,2014,TV-Y7,2 Seasons,Kids' TV,Teenage Pac and his loyal crew face the ups and downs of adolescence while protecting Pac-World from a ghostly army led by the evil Betrayus.,2017.0,6.0,9.0
s5423,TV Show,Pac-Man and the Ghostly Adventures,Unknown,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",Japan,2017-06-20,2014,TV-Y7,2 Seasons,TV Comedies,Teenage Pac and his loyal crew face the ups and downs of adolescence while protecting Pac-World from a ghostly army led by the evil Betrayus.,2017.0,6.0,9.0
s5423,TV Show,Pac-Man and the Ghostly Adventures,Unknown,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",Canada,2017-06-20,2014,TV-Y7,2 Seasons,Kids' TV,Teenage Pac and his loyal crew face the ups and downs of adolescence while protecting Pac-World from a ghostly army led by the evil Betrayus.,2017.0,6.0,9.0
s5423,TV Show,Pac-Man and the Ghostly Adventures,Unknown,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",Canada,2017-06-20,2014,TV-Y7,2 Seasons,TV Comedies,Teenage Pac and his loyal crew face the ups and downs of adolescence while protecting Pac-World from a ghostly army led by the evil Betrayus.,2017.0,6.0,9.0
s4020,Movie,Everything About Her,Joyce Bernal,"Angel Locsin, Xian Lim, Vilma Santos, Michael De Mesa, Nonie Buencamino, Khalil Ramos, Devon Seron, Alexa Ilacad, Nor Domingo, Robert Villar",Philippines,2019-03-14,2016,TV-MA,127 min,Comedies,A hard-driving real estate tycoon who becomes ill with cancer hires a medical caretaker who helps her begin to mend fences with her estranged son.,2019.0,3.0,7.0
s4020,Movie,Everything About Her,Joyce Bernal,"Angel Locsin, Xian Lim, Vilma Santos, Michael De Mesa, Nonie Buencamino, Khalil Ramos, Devon Seron, Alexa Ilacad, Nor Domingo, Robert Villar",Philippines,2019-03-14,2016,TV-MA,127 min,Dramas,A hard-driving real estate tycoon who becomes ill with cancer hires a medical caretaker who helps her begin to mend fences with her estranged son.,2019.0,3.0,7.0
s4020,Movie,Everything About Her,Joyce Bernal,"Angel Locsin, Xian Lim, Vilma Santos, Michael De Mesa, Nonie Buencamino, Khalil Ramos, Devon Seron, Alexa Ilacad, Nor Domingo, Robert Villar",Philippines,2019-03-14,2016,TV-MA,127 min,International Movies,A hard-driving real estate tycoon who becomes ill with cancer hires a medical caretaker who helps her begin to mend fences with her estranged son.,2019.0,3.0,7.0
s6465,Movie,Chhota Bheem Kungfu Dhamaka,"Rajiv Chilaka, Binayak Das","Sonal Kaushal, Rupa Bhimani, Jigna Bharadhwaj, Sabina Malik, Julie Tejwani, Rajesh Kava, Vaibhav Thakkar, Samriddhi Shuklaa, Aditya Raj Sharma, Vinod Kulkarni",India,2019-08-15,2019,TV-Y7,112 min,Children & Family Movies,Chhota Bheem is in China for a martial arts competition but his real challenge: to save the emperor’s daughter from being kidnapped by the villain Zuhu!,2019.0,8.0,7.0
s170,Movie,Poseidon,Wolfgang Petersen,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss, Emmy Rossum, Mía Maestro, Mike Vogel, Kevin Dillon, Freddy Rodríguez",United States,2021-09-01,2006,PG-13,98 min,Action & Adventure,"A tidal wave spells disaster for a ship of New Year's Eve revelers when it capsizes the mammoth vessel, sending passengers into a battle for survival.",2021.0,9.0,5.0
s170,Movie,Poseidon,Wolfgang Petersen,"Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss, Emmy Rossum, Mía Maestro, Mike Vogel, Kevin Dillon, Freddy Rodríguez",United States,2021-09-01,2006,PG-13,98 min,Dramas,"A tidal wave spells disaster for a ship of New Year's Eve revelers when it capsizes the mammoth vessel, sending passengers into a battle for survival.",2021.0,9.0,5.0
s8020,Movie,Silicon Cowboys,Jason Cohen,Not Available,United States,2017-04-01,2016,TV-PG,77 min,Documentaries,"This documentary tells the story of Compaq Computer and its three founders, who in 1982, took on Goliath IBM at the height of its PC dominance.",2017.0,4.0,9.0
s5345,Movie,Message from the King,Fabrice Du Welz,"Chadwick Boseman, Luke Evans, Teresa Palmer, Alfred Molina, Natalie Martinez, Tom Felton, Dale Dickey, Sibongile Mlambo",United Kingdom,2017-08-04,2017,R,103 min,Independent Movies,"On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles.",2017.0,8.0,9.0
s5345,Movie,Message from the King,Fabrice Du Welz,"Chadwick Boseman, Luke Evans, Teresa Palmer, Alfred Molina, Natalie Martinez, Tom Felton, Dale Dickey, Sibongile Mlambo",United Kingdom,2017-08-04,2017,R,103 min,Thrillers,"On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles.",2017.0,8.0,9.0
s5345,Movie,Message from the King,Fabrice Du Welz,"Chadwick Boseman, Luke Evans, Teresa Palmer, Alfred Molina, Natalie Martinez, Tom Felton, Dale Dickey, Sibongile Mlambo",France,2017-08-04,2017,R,103 min,Independent Movies,"On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles.",2017.0,8.0,9.0
s5345,Movie,Message from the King,Fabrice Du Welz,"Chadwick Boseman, Luke Evans, Teresa Palmer, Alfred Molina, Natalie Martinez, Tom Felton, Dale Dickey, Sibongile Mlambo",France,2017-08-04,2017,R,103 min,Thrillers,"On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles.",2017.0,8.0,9.0
s5345,Movie,Message from the King,Fabrice Du Welz,"Chadwick Boseman, Luke Evans, Teresa Palmer, Alfred Molina, Natalie Martinez, Tom Felton, Dale Dickey, Sibongile Mlambo",Belgium,2017-08-04,2017,R,103 min,Independent Movies,"On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles.",2017.0,8.0,9.0
